shortlist_rank,doi,doi_url,title,authors,year,venue,type,publisher,volume,issue,pages,article_number,crossref_cited_by,relevance_score,primary_topic,topics,is_review_title,is_dataset_title,has_abstract,screening_decision,screening_reason,matched_title_categories,exact_normalized_title_doi_count,provenance
,10.23919/ecc.2013.6669302,https://doi.org/10.23919/ecc.2013.6669302,Optimal location of mobile sensors for environmental monitoring,Didier Georges,2013,2013 European Control Conference (ECC),proceedings-article,IEEE,,,1280-1285,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 93, ""api_score"": 19.28082, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 92}]"
,10.3724/sp.j.1218.2013.00657,https://doi.org/10.3724/sp.j.1218.2013.00657,Design and Realization of an All-terrain Unmanned Ground Vehicle,Taoyi ZHANG; Tianmiao WANG; Yao WU; Qiteng ZHAO,2013,Robot,journal-article,China Science Publishing & Media Ltd.,35,6,657,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 447, ""api_score"": 22.647926, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 446}]"
,10.5772/27207,https://doi.org/10.5772/27207,Geochemical Application for Environmental Monitoring and Metal Mining Management,Chakkaphan Sutthirat,2011,Environmental Monitoring,book-chapter,InTech,,,,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 197, ""api_score"": 22.702806, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 196}, {""query_id"": ""Q10"", ""query_rank"": 410, ""api_score"": 15.902351, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 409}]"
,10.1109/interact.2010.5706179,https://doi.org/10.1109/interact.2010.5706179,A GSM-based versatile Unmanned Ground Vehicle,B. Nair Binoy; T. Keerthana; P. Rathnaa Barani; Abhinav Kaushik; Aswathy Sathees; S. Nair Aswathy,2010,INTERACT-2010,proceedings-article,IEEE,,,356-361,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 481, ""api_score"": 22.549498, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 480}]"
,10.1109/imtc.2008.4547207,https://doi.org/10.1109/imtc.2008.4547207,Neural Networks for Environmental Recognition and Navigation of a Mobile Robot,Moufid Harb; Rami Abielmona; Kamal Naji; Emil Petriu,2008,2008 IEEE Instrumentation and Measurement Technology Conference,proceedings-article,IEEE,,,1123-1128,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""nav""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 223, ""api_score"": 17.626532, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 222}]"
,10.1109/sice.2006.315441,https://doi.org/10.1109/sice.2006.315441,Obstacle Detecting System of Unmanned Ground Vehicle,Hee Moon; Hong Lee; Jung Kim,2006,2006 SICE-ICASE International Joint Conference,proceedings-article,IEEE,,,1295-1299,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 202, ""api_score"": 24.282372, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 201}]"
,10.1117/12.666500,https://doi.org/10.1117/12.666500,Semi-autonomous unmanned ground vehicle control system,Jonathan Anderson; Dah-Jye Lee; Robert Schoenberger; Zhaoyi Wei; James Archibald,2006,SPIE Proceedings Unmanned Systems Technology VIII,proceedings-article,SPIE,,,,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 381, ""api_score"": 22.950462, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 380}]"
,10.21236/ada434099,https://doi.org/10.21236/ada434099,Applying Unmanned Ground Vehicle Technologies To Unmanned Surface Vehicles,John Ebken; Mike Bruch; Jason Lum,2005,,report,Defense Technical Information Center,,,,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",2,"[{""query_id"": ""Q02"", ""query_rank"": 19, ""api_score"": 29.194244, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 18}]"
,10.1080/08839510490250097,https://doi.org/10.1080/08839510490250097,PROBABILISTIC MODELS FOR MONITORING AND FAULT DIAGNOSIS: APPLICATION AND EVALUATION IN A MOBILE ROBOT,JOQUÍN L. FERNÁNDEZ; RAFAEL SANZ; AMADOR R. DIÉGUEZ,2004,Applied Artificial Intelligence,journal-article,Informa UK Limited,18,1,43-67,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 392, ""api_score"": 16.766132, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 391}]"
,10.1117/12.553045,https://doi.org/10.1117/12.553045,Unmanned ground vehicles for integrated force protection,Daniel M. Carroll; Kenneth Mikell; Thomas Denewiler,2004,SPIE Proceedings Unmanned Ground Vehicle Technology VI,proceedings-article,SPIE,5422,,367-377,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 211, ""api_score"": 24.23787, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 210}]"
,10.21236/ada495124,https://doi.org/10.21236/ada495124,Unmanned Ground Vehicle (UGV) Lessons Learned,M. R. Blackburn; R. T. Laird; H. R. Everett,2001,,report,Defense Technical Information Center,,,,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 58, ""api_score"": 26.465977, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 57}]"
,10.1007/bf00711253,https://doi.org/10.1007/bf00711253,Autonomous mobile robot simulator?a programming tool for sensor-based behavior,Katsumi Kimoto; Shin'ichi Yuta,1995,Autonomous Robots,journal-article,Springer Science and Business Media LLC,1,2,131-148,,5,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 451, ""api_score"": 21.597004, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 450}]"
,10.1109/access.2025.3610346,https://doi.org/10.1109/access.2025.3610346,Autonomous Mobile Robot Design and Testing for Data Center Monitoring Mission,Fatah Chetouane,2025,IEEE Access,journal-article,Institute of Electrical and Electronics Engineers (IEEE),13,,162571-162587,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 43, ""api_score"": 20.311262, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 42}]"
,10.1061/9780784485262.090,https://doi.org/10.1061/9780784485262.090,Unmanned Ground Vehicle and Robotic Arm Integration for Automated Welding,Doyun Lee; Kevin Han,2024,Construction Research Congress 2024,proceedings-article,American Society of Civil Engineers,,,885-892,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 198, ""api_score"": 24.292831, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 197}]"
,10.3390/s24113421,https://doi.org/10.3390/s24113421,Advanced Image Analytics for Mobile Robot-Based Condition Monitoring in Hazardous Environments: A Comprehensive Thermal Defect Processing Framework,Mohammad Siami; Tomasz Barszcz; Radoslaw Zimroz,2024,Sensors,journal-article,MDPI AG,24,11,3421,,4,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 179, ""api_score"": 18.038815, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 178}]"
,10.23919/fusion52260.2023.10224204,https://doi.org/10.23919/fusion52260.2023.10224204,Bayesian Sensor Fusion for Joint Vehicle Localization and Road Mapping Using Onboard Sensors,Karl Betntorp; Marcus Greiff; Stefano Di Cairano; Pedro Miraldo,2023,2023 26th International Conference on Information Fusion (FUSION),proceedings-article,IEEE,,,1-8,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 431, ""api_score"": 21.695242, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 430}]"
,10.3390/s23218953,https://doi.org/10.3390/s23218953,Using Interoperability between Mobile Robot and KNX Technology for Occupancy Monitoring in Smart Home Care,Jan Vanus; Radim Hercik; Petr Bilik,2023,Sensors,journal-article,MDPI AG,23,21,8953,,4,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 127, ""api_score"": 18.7546, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 126}]"
,10.1109/iaeac50856.2021.9391021,https://doi.org/10.1109/iaeac50856.2021.9391021,Robust Real-time Obstacle Avoidance of Wheeled Mobile Robot based on Multi-Sensor Data Fusion,Sha Wang; Guimin Xu; Tianzhi Liu; Yufei Zhu,2021,"2021 IEEE 5th Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)",proceedings-article,IEEE,,,2383-2387,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 271, ""api_score"": 23.00505, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 270}]"
,10.1007/978-3-030-45116-5_11,https://doi.org/10.1007/978-3-030-45116-5_11,Noble Metal-Metal Oxide Hybrid Nanoparticles for Surface-Enhanced Raman Spectroscopy-Based Sensors,Bramhaiah Kommula; Neena S. John,2020,Nanotechnology in the Life Sciences Nanosensor Technologies for Environmental Monitoring,book-chapter,Springer International Publishing,,,309-351,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 313, ""api_score"": 21.6091, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 312}]"
,10.1109/cacre50138.2020.9230314,https://doi.org/10.1109/cacre50138.2020.9230314,Design and research of agricultural environmental monitoring system based on wireless sensor,Sun jie-ru; Chen xiao-ning,2020,"2020 5th International Conference on Automation, Control and Robotics Engineering (CACRE)",proceedings-article,IEEE,,,251-255,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""sensor""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 309, ""api_score"": 16.376877, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 308}]"
,10.1109/acirs.2019.8936038,https://doi.org/10.1109/acirs.2019.8936038,Spherical Mobile Robot for Monitoring and Tracking Children Indoors,John Anthony C. Jose; Justine Veronica Basco; Jomar Kenneth Jolo; Patrick Kenneth Yambao; Melvin K. Cabatuan; Argel A. Bandala; Phoebe Mae L. Ching; Elmer P. Dadios,2019,2019 4th Asia-Pacific Conference on Intelligent Robot Systems (ACIRS),proceedings-article,IEEE,,,159-163,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 243, ""api_score"": 17.453896, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 242}]"
,10.1139/juvs-2018-0013,https://doi.org/10.1139/juvs-2018-0013,Magnetic surveying with an unmanned ground vehicle,A. Hay; C. Samson; L. Tuck; A. Ellery,2018,Journal of Unmanned Vehicle Systems,journal-article,Canadian Science Publishing,6,4,249-266,,4,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 31, ""api_score"": 28.10851, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 30}]"
,10.23919/icif.2018.8455502,https://doi.org/10.23919/icif.2018.8455502,Efficient Factor Graph Fusion for Multi-Robot Mapping and Beyond,Ramkumar Natarajan; Michael A. Gennert,2018,2018 21st International Conference on Information Fusion (FUSION),proceedings-article,IEEE,,,1137-1145,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 198, ""api_score"": 23.899988, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 197}]"
,10.29354/diag/94498,https://doi.org/10.29354/diag/94498,ZigBee phase shift measurement approach to mobile inspection robot indoor positioning techniques,Michał Śmieja,2018,Diagnostyka,journal-article,Polskie Towarzystwo Diagnostyki Technicznej,19,3,101-107,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 141, ""api_score"": 22.02227, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 140}]"
,10.1007/s10846-017-0705-4,https://doi.org/10.1007/s10846-017-0705-4,Model of Mobile Manipulator Performance Measurement using SysML,Roger Bostelman; Sebti Foufou; Tsai Hong; Mili Shah,2017,Journal of Intelligent & Robotic Systems,journal-article,Springer Science and Business Media LLC,92,1,65-83,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 325, ""api_score"": 20.507399, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 324}]"
,10.1109/cac.2017.8243931,https://doi.org/10.1109/cac.2017.8243931,Obstacle avoidance control of unmanned ground vehicle based on NMPC,Cao Lei; Hu Chaofang; Wang Na,2017,2017 Chinese Automation Congress (CAC),proceedings-article,IEEE,,,6402-6406,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 273, ""api_score"": 23.611748, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 272}]"
,10.1109/icstcc.2013.6689007,https://doi.org/10.1109/icstcc.2013.6689007,Indoor 3D object model obtained using data fusion from laser sensor and digital camera on a mobile robot,Razvan Solea; George Veliche; Daniela-Cristina Cernega; Madalina-Roxana Teaca,2013,"2013 17th International Conference on System Theory, Control and Computing (ICSTCC)",proceedings-article,IEEE,,,479-484,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 387, ""api_score"": 21.99163, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 386}]"
,10.1007/978-3-642-33515-0_3,https://doi.org/10.1007/978-3-642-33515-0_3,Human Behavior Recognition by a Bio-monitoring Mobile Robot,Myagmarbayar Nergui; Yuki Yoshida; Nevrez Imamoglu; Jose Gonzalez; Wenwei Yu,2012,Lecture Notes in Computer Science Intelligent Robotics and Applications,book-chapter,Springer Berlin Heidelberg,,,21-30,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 376, ""api_score"": 16.814707, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 375}]"
,10.1007/s10846-010-9518-4,https://doi.org/10.1007/s10846-010-9518-4,Prioritized Sensor Detection for Environmental Mapping: Theory and Experiments,R. Andres Cortez; Rafael Fierro; John Wood,2011,Journal of Intelligent & Robotic Systems,journal-article,Springer Science and Business Media LLC,63,3-4,481-501,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 412, ""api_score"": 21.786396, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 411}]"
,10.3724/sp.j.1146.2007.00296,https://doi.org/10.3724/sp.j.1146.2007.00296,Mobile-Agent-Based Adaptive Data Fusion Routing Algorithm in Wireless Sensor Networks,Hai-feng Hu; Zhen Yang,2011,Journal of Electronics & Information Technology,journal-article,China Science Publishing & Media Ltd.,30,9,2254-2258,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""embedded""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 408, ""api_score"": 21.81731, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 407}]"
,10.1109/ical.2009.5262914,https://doi.org/10.1109/ical.2009.5262914,Counterweight-navigation of a mobile inspection robot working on the ground wires,Jian Jin; Huajin Zhu; Guoxian Zhang,2009,2009 IEEE International Conference on Automation and Logistics,proceedings-article,IEEE,,,278-282,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""nav""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 242, ""api_score"": 21.11849, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 241}]"
,10.1108/01439910710718405,https://doi.org/10.1108/01439910710718405,Mobile robot sensor and networking design to enable cooperative behavior,Gregory N. Ranky,2007,Industrial Robot: An International Journal,journal-article,Emerald,34,1,21-25,,4,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 410, ""api_score"": 21.799103, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 409}]"
,10.1109/icma.2007.4303756,https://doi.org/10.1109/icma.2007.4303756,Collaborative Monitoring Using UFAM and Mobile Robot,Takahiro Miyauchi; Tomohito Takubo; Tatsuo Arai; Kenichi Ohara,2007,2007 International Conference on Mechatronics and Automation,proceedings-article,IEEE,,,1411-1416,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 73, ""api_score"": 19.76999, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 72}]"
,10.1143/jjap.45.l201,https://doi.org/10.1143/jjap.45.l201,Ramp Slope Built-in-Self-Calibration Scheme for Single-Slope Column Analog-to-Digital Converter Complementary Metal–Oxide–Semiconductor Image Sensor,Seogheon Ham; Wunki Jung; Dongmyung Lee; Yonghee Lee; Gunhee Han,2006,Japanese Journal of Applied Physics,journal-article,IOP Publishing,45,2L,L201,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 420, ""api_score"": 20.847624, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 419}]"
,10.1117/12.603631,https://doi.org/10.1117/12.603631,Planning and modeling extensions to the Joint Architecture for Unmanned Systems (JAUS) for application to unmanned ground vehicles,Robert Touchton; Daniel Kent; Tom Galluzzo; Carl D. Crane III; David G. Armstrong II; Nick Flann; Jeff Wit; Phil Adsit,2005,SPIE Proceedings Unmanned Ground Vehicle Technology VII,proceedings-article,SPIE,5804,,146,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 299, ""api_score"": 23.47923, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 298}]"
,10.1117/12.604116,https://doi.org/10.1117/12.604116,Transitioning unmanned ground vehicle research technologies,E. Biagtan Pacis; H. R. Everett; N. Farrington; G. Kogut; B. Sights; T. Kramer; M. Thompson; D. Bruemmer; D. Few,2005,SPIE Proceedings Unmanned Ground Vehicle Technology VII,proceedings-article,SPIE,5804,,521,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",2,"[{""query_id"": ""Q02"", ""query_rank"": 76, ""api_score"": 25.959312, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 75}]"
,10.1117/12.354439,https://doi.org/10.1117/12.354439,Demo III: Department of Defense testbed for unmanned ground mobility,"Chuck M. Shoemaker; Jonathan A. Bornstein; Scott D. Myers; Bruce E. Brendle, Jr.",1999,SPIE Proceedings Unmanned Ground Vehicle Technology,proceedings-article,SPIE,3693,,110-120,,4,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""outdoor""]",1,"[{""query_id"": ""Q02"", ""query_rank"": 427, ""api_score"": 22.722988, ""raw_file"": ""raw_crossref\\Q02_ground_rover_air_quality.json"", ""raw_item_index"": 426}]"
,10.2478/rtuect-2025-0011,https://doi.org/10.2478/rtuect-2025-0011,An Energy-Efficient Battery Monitoring and Logging System for Agricultural Robotics with CAN Bus Integration,Guido Soosaar; Tormi Lillerand,2025,Environmental and Climate Technologies,journal-article,Walter de Gruyter GmbH,29,1,156-170,,3,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 271, ""api_score"": 16.583256, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 270}]"
,10.1126/scirobotics.adt0930,https://doi.org/10.1126/scirobotics.adt0930,Social robot for at-home cognitive monitoring,Melisa Yashinski,2024,Science Robotics,journal-article,American Association for the Advancement of Science (AAAS),9,94,,eadt0930,3,6,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 423, ""api_score"": 16.63727, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 422}]"
,10.2139/ssrn.4776801,https://doi.org/10.2139/ssrn.4776801,Advanced Image Analytics for Mobile Robot-Based Condition Monitoring in Hazardous Environments: A Comprehensive Thermal Defect Processing and Visualization Framework,Mohammad Siami; Tomasz Barszcz; Radosław Zimroz,2024,,posted-content,Elsevier BV,,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 111, ""api_score"": 18.99903, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 110}]"
,10.11648/j.ijssn.20231101.13,https://doi.org/10.11648/j.ijssn.20231101.13,Calibration of 3-Axis Low-Cost Magnetometer Using the Least Square Ellipsoid Fitting Algorithm,Ali Shakerian; Saoussen Bilel; René Jr. Landry,2023,International Journal of Sensors and Sensor Networks,journal-article,Science Publishing Group,,,,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib"", ""embedded""]",1,"[{""query_id"": ""Q04"", ""query_rank"": 192, ""api_score"": 24.889763, ""raw_file"": ""raw_crossref\\Q04_low_cost_particle_calibration.json"", ""raw_item_index"": 191}]"
,10.1109/rdcape52977.2021.9633444,https://doi.org/10.1109/rdcape52977.2021.9633444,"Patient Monitoring, Food and Medicine Serving with Environmental Sanitizing Robot",Abyash Gautam; Lala Bhaskar,2021,"2021 4th International Conference on Recent Developments in Control, Automation & Power Engineering (RDCAPE)",proceedings-article,IEEE,,,587-591,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 413, ""api_score"": 16.665195, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 412}]"
,10.1201/9781003062103-1,https://doi.org/10.1201/9781003062103-1,An Introduction to Water Quality*,Deborah Chapman,2021,Water Quality Assessments,book-chapter,CRC Press,,,1-22,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""water""]",3,"[{""query_id"": ""Q06"", ""query_rank"": 293, ""api_score"": 20.25026, ""raw_file"": ""raw_crossref\\Q06_robotic_water_quality.json"", ""raw_item_index"": 292}]"
,10.5220/0010319001000106,https://doi.org/10.5220/0010319001000106,On-site Sensor Noise Evaluation and Detectability in Low Cost Accelerometers,Marco Manso; Mourad Bezzeghoud,2021,Proceedings of the 10th International Conference on Sensor Networks,proceedings-article,SCITEPRESS - Science and Technology Publications,,,100-106,,3,6,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""embedded""]",1,"[{""query_id"": ""Q04"", ""query_rank"": 298, ""api_score"": 23.06888, ""raw_file"": ""raw_crossref\\Q04_low_cost_particle_calibration.json"", ""raw_item_index"": 297}]"
